Unnamed: 0,id,title,url,minutes,ingredients_ids,ingredients_names,calories
0,640941,Crunchy Brussels Sprouts Side Dish,https://spoonacular.com/crunchy-brussels-sprouts-side-dish-640941,30,"[1002030, 11098, 1002046, 19296, 4053, 1022068, 12155]","['black pepper', 'brussels sprouts', 'dijon mustard', 'honey', 'olive oil', 'red wine vinegar', 'walnuts']",232
1,716430,Roasted Cabbage Wedge Salad with Yogurt Gorgonzola Dressing,https://spoonacular.com/roasted-cabbage-wedge-salad-with-yogurt-gorgonzola-dressing-716430,45,"[10123, 11215, 1011004, 10111529, 4517, 11109, 9152, 1001256, 1102047, 11291, 11291]","['bacon', 'garlic', 'gorgonzola', 'grape tomatoes', 'grapeseed oil', 'green cabbage', 'juice of lemon', 'plain greek yogurt', 'salt and pepper', 'scallions', 'scallions']",187
2,637591,Cheese Tortellini Alfredo,https://spoonacular.com/cheese-tortellini-alfredo-637591,45,"[10093727, 1002030, 2025, 1033, 1145, 1001053]","['cheese tortellini', 'ground pepper', 'nutmeg', 'parmigiano reggiano', 'unsalted butter', 'whipping cream']",353
3,655733,Perfect fish cakes,https://spoonacular.com/perfect-fish-cakes-655733,45,"[4025, 2054, 1002055, 1002046, 11677, 11297, 15015, 2004, 1077, 14412, 11352, 2047, 9156, 11297, 11156, 1002030, 20081, 1123, 18079, 4584, 1029150]","['mayonnaise', 'capers', 'horseradish', 'dijon mustard', 'shallot', 'parsley', 'cod fillets', 'bay leaves', 'milk', 'water', 'potatoes', 'salt', 'lemon zest', 'fresh parsley', 'chives', 'pepper', 'flour', 'egg', 'breadcrumbs', 'sunflower oil', 'lemon wedges']",390
4,640676,"Creamy Polenta with Egg, Arrabiata & Bacon",https://spoonacular.com/creamy-polenta-with-egg-arrabiata-bacon-640676,45,"[10123, 1017, 1123, 11297, 1159, 4053, 10035137, 1102047]","['bacon', 'cream cheese', 'eggs', 'fresh parsley', 'goat cheese', 'olive oil', 'polenta', 'Salt & Pepper']",550
5,649049,Korean Extra Crispy Fried Chicken w Sweet Spicy Glaze,https://spoonacular.com/korean-extra-crispy-fried-chicken-w-sweet-spicy-glaze-649049,45,"[5100, 4582, 11215, 16124, 11670, 11935, 1022053, 19334, 4058, 19296, 20027, 14412, 1102047, 12023]","['chicken wings', 'canola oil', 'garlic', 'soy sauce', 'thai chili peppers', 'ketchup', 'rice vinegar', 'brown sugar', 'sesame oil', 'honey', 'cornstarch', 'water', 'salt and pepper', 'sesame seeds']",672
6,640141,Corned Beef Ribs With Brown Sugar and Mustard Glaze,https://spoonacular.com/corned-beef-ribs-with-brown-sugar-and-mustard-glaze-640141,45,"[2004, 1022030, 11109, 11124, 2048, 13346, 1002046, 11215, 14006, 19334, 10511282, 11352, 14412]","['bay leaves', 'black peppercorns', 'cabbage', 'carrots', 'cider vinegar', 'corned beef', 'dijon mustard', 'garlic', 'light beer', 'light brown sugar', 'yellow onions', 'potatoes', 'water']",907
7,647068,Homemade pineapple ice cream,https://spoonacular.com/homemade-pineapple-ice-cream-647068,45,"[1123, 1053, 9266, 1090, 19335, 2050, 1077]","['eggs', 'heavy cream', 'pineapple', 'powdered milk', 'sugar', 'vanilla extract', 'whole milk']",469
8,715424,The Best Chili,https://spoonacular.com/the-best-chili-715424,130,"[10211821, 16034, 16044, 2031, 2009, 1002014, 23557, 11282, 2027, 1002030, 11886, 11887, 14412, 19335]","['bell pepper', 'canned kidney beans', 'canned pinto beans', 'cayenne pepper', 'chili powder', 'cumin', 'lean ground beef', 'onions', 'oregano', 'pepper', 'tomato juice', 'tomato paste', 'water', 'white sugar']",323
9,635063,Black Bean Brownies,https://spoonacular.com/black-bean-brownies-635063,45,"[16018, 4582, 9019, 1123, 1125, 19335, 19165, 10014214, 19903, 1145, 2050, 2047, 20081, 12155]","['canned black beans', 'canola oil', 'unsweetened applesauce', 'eggs', 'egg yolk', 'sugar', 'unsweetened cocoa', 'instant espresso powder', 'semi-sweet chocolate', 'unsalted butter', 'vanilla extract', 'salt', 'flour', 'walnuts']",233
10,637776,Cherry Pancakes for One,https://spoonacular.com/cherry-pancakes-for-one-637776,45,"[1001256, 1124, 1002050, 10020080, 18372, 19335, 2047, 9070, 9070, 19113]","['plain greek yogurt', 'egg whites', 'almond extract', 'whole-wheat pastry flour', 'baking soda', 'sugar', 'salt', 'cherries', 'cherries', 'pancake syrup']",144
11,792072,Dressed Up Kale Salad,https://spoonacular.com/dressed-up-kale-salad-792072,45,"[19912, 9152, 11233, 93690, 11677, 12698, 14412]","['agave nectar', 'juice of lemon', 'kale', 'nutritional yeast', 'shallot', 'tahini', 'water']",63
12,665303,Wholemeal Cake,https://spoonacular.com/wholemeal-cake-665303,45,"[1124, 19335, 12120, 19334, 20081, 20080, 1001, 9021]","['egg whites', 'sugar', 'hazelnuts', 'brown sugar', 'plain flour', 'wholemeal flour', 'butter', 'apricots']",432
13,715568,Chocolate Chip Cookies,https://spoonacular.com/chocolate-chip-cookies-715568,45,"[20081, 18371, 19334, 1123, 19335, 1102, 2047, 1145, 2050]","['all purpose flour', 'baking powder', 'brown sugar', 'eggs', 'granulated sugar', 'chocolate milk', 'salt', 'unsalted butter', 'vanilla']",932
14,660368,Smoked Salmon Eggs Benedict With Lemon Dill Hollandaise,https://spoonacular.com/smoked-salmon-eggs-benedict-with-lemon-dill-hollandaise-660368,45,"[11959, 11457, 1001, 1125, 1123, 2045, 9150, 18075, 1102047, 15077, 14412, 6971]","['baby arugula', 'baby spinach', 'butter', 'egg yolks', 'eggs', 'fresh dill', 'lemon', 'multigrain bread', 'salt and pepper', 'smoked salmon', 'water', 'worcestershire sauce']",539
15,634318,Barbecued Shrimp & Grits,https://spoonacular.com/barbecued-shrimp-grits-634318,45,"[10123, 6150, 1001, 11215, 8160, 15270, 2047, 11291, 1031009, 14412]","['bacon', 'barbecue sauce', 'butter', 'garlic cloves', 'grits', 'raw shrimp', 'salt', 'scallions', 'sharp cheddar cheese', 'water']",656
16,642096,Easy Shrimp Scampi,https://spoonacular.com/easy-shrimp-scampi-642096,45,"[1001, 11297, 11215, 9152, 4053, 1002030, 2047, 15270, 14106]","['butter', 'fresh parsley', 'garlic', 'lemon juice', 'olive oil', 'pepper', 'salt', 'shrimp', 'white wine']",279
17,638071,Chicken En Papillote With Basil and Cherry Tomatoes,https://spoonacular.com/chicken-en-papillote-with-basil-and-cherry-tomatoes-638071,45,"[1055062, 1102047, 4053, 11282, 11215, 14106, 10311529, 2044, 2044]","['skinless boneless chicken breast', 'salt and pepper', 'olive oil', 'onion', 'garlic clove', 'white wine', 'cherry tomatoes', 'basil', 'basil']",434
18,650751,Mango Avocado Ice Cream,https://spoonacular.com/mango-avocado-ice-cream-650751,45,"[9037, 19296, 9160, 9176, 1077]","['avocados', 'honey', 'juice of lime', 'mango', 'whole milk']",136
19,715550,Old Fashioned Vanilla Buttercream Frosting,https://spoonacular.com/old-fashioned-vanilla-buttercream-frosting-715550,5,"[4615, 1001, 1052050, 19336, 1077]","['solid vegetable shortening', 'butter', 'vanilla', 'confectioners sugar', 'milk']",513
20,1098388,"Watermelon Salad with Feta, Walnut & Nigella Seeds",https://spoonacular.com/watermelon-salad-with-feta-walnut-nigella-seeds-1098388,25,"[12155, 9326, 1019, 2064, 93818]","['walnut halves', 'watermelon', 'feta cheese', 'mint', 'seeds']",334
21,653169,No Oven Peanut Butter Squares,https://spoonacular.com/no-oven-peanut-butter-squares-653169,45,"[1001, 19081, 10018617, 16098, 19336]","['butter', 'chocolate', 'graham cracker crumbs', 'peanut butter', 'powdered sugar']",247
22,643129,Flawless Chocolate Fudge,https://spoonacular.com/flawless-chocolate-fudge-643129,60,"[1001, 1214, 1082047, 93644, 10019903, 19335, 2050]","['butter', 'evaporated milk', 'kosher salt', 'marshmallow fluff', 'semisweet chocolate chips', 'sugar', 'vanilla extract']",291
23,653445,Oatmeal Coconut Cookies,https://spoonacular.com/oatmeal-coconut-cookies-653445,45,"[8120, 12108, 20081, 19335, 2047, 1001, 90480, 18372, 14412]","['rolled oats', 'dried coconut', 'flour', 'sugar', 'salt', 'butter', 'sugar syrup', 'baking soda', 'water']",78
24,633971,Banana & Cream Cheese Stuffed French Toast,https://spoonacular.com/banana-cream-cheese-stuffed-french-toast-633971,45,"[18371, 9040, 1001, 4582, 2010, 1017, 1123, 20081, 2025, 19296, 9152, 19911, 1077, 2047, 18069]","['baking powder', 'bananas', 'butter', 'canola oil', 'cinnamon', 'cream cheese', 'eggs', 'flour', 'ground nutmeg', 'honey', 'lemon juice', 'maple syrup', 'milk', 'salt', 'white sandwich bread']",1978
25,642863,Filipino Egg Rolls,https://spoonacular.com/filipino-egg-rolls-642863,45,"[10023572, 15270, 11282, 11124, 11215, 2047, 1002030, 1123, 6176, 6179, 98922, 4053, 4513]","['ground beef', 'shrimps', 'onion', 'carrots', 'garlic', 'salt', 'black pepper', 'egg', 'oyster sauce', 'fish sauce', 'tamale wrappers', 'olive oil', 'vegetable oil']",2068
26,658967,Saffron Chicken Tikka,https://spoonacular.com/saffron-chicken-tikka-658967,45,"[5062, 1002010, 93818, 93818, 1002011, 31015, 10111215, 93754, 1002030, 2037, 1077, 2047, None]","['chicken breasts', 'cinnamon stick', 'seeds', 'seeds', 'cloves', 'green chillies', 'garlic paste', 'ginger paste', 'pepper', 'saffron', 'milk', 'salt', 'skewers']",159
27,640077,"Corn Chowder with Potatoes, Poblanos, and Smoked Gouda",https://spoonacular.com/corn-chowder-with-potatoes-poblanos-and-smoked-gouda-640077,45,"[2004, 11156, 11167, 2049, 1022, 1049, 11282, 10011333, 11352, 2047, 1145, 14412]","['bay leaf', 'chives', 'fresh corn', 'fresh thyme', 'gouda cheese', 'half n half', 'onion', 'poblano chiles', 'potatoes', 'salt', 'unsalted butter', 'water']",271
28,637794,Cherry-Berry Pie With Agave Nectar All-Butter Crust,https://spoonacular.com/cherry-berry-pie-with-agave-nectar-all-butter-crust-637794,180,"[19912, 19912, 93740, 1009054, 1001, 9070, 93747, 20081, 9152, 12511111, 93696, 10020080]","['agave', 'agave nectar', 'almond flour', 'berries', 'butter', 'cherries', 'coconut flour', 'flour', 'lemon juice', 'orange extract', 'tapioca flour', 'whole wheat pastry flour']",371
29,653005,Neiman Marcus Oatmeal Chocolate Chip Cookies,https://spoonacular.com/neiman-marcus-oatmeal-chocolate-chip-cookies-653005,45,"[1001, 19335, 19334, 1123, 2050, 20081, 8121, 2047, 18371, 18372, 10019146, 10019904, 12155]","['butter', 'granulated sugar', 'brown sugar', 'eggs', 'vanilla', 'flour', 'oatmeal', 'salt', 'baking powder', 'baking soda', 'chocolate chips', 'dark chocolate bar', 'walnuts']",147
30,644693,Gingerbread Mummies,https://spoonacular.com/gingerbread-mummies-644693,45,"[1145, 20081, 19335, 19304, 1123, 2069, 18371, 2021, 18372, 1012010, 2011, 2025, 1082047, 19336, 2050, 1077]","['unsalted butter', 'all purpose flour', 'granulated sugar', 'molasses', 'egg', 'balsamic vinegar', 'baking powder', 'ground ginger', 'baking soda', 'ground cinnamon', 'ground cloves', 'ground nutmeg', 'kosher salt', 'powdered sugar', 'vanilla extract', 'whole milk']",217
31,716423,Grilled Zucchini with Goat Cheese and Balsamic-Honey Syrup,https://spoonacular.com/grilled-zucchini-with-goat-cheese-and-balsamic-honey-syrup-716423,45,"[2069, 1159, 4517, 19296, 10211821, 2047, 11477]","['balsamic vinegar', 'goat cheese', 'grapeseed oil', 'honey', 'bell pepper', 'salt', 'zucchini']",272
32,650231,Loaded Baked Potato Soup with Crispy-Fried Potato Skins,https://spoonacular.com/loaded-baked-potato-soup-with-crispy-fried-potato-skins-650231,45,"[10123, 11353, 11282, 2049, 20081, 6970, 1049, 1102047, 1031009, 1056, 11291]","['bacon', 'russet potatoes', 'onion', 'fresh thyme', 'flour', 'low sodium chicken broth', 'half n half', 'Salt & Pepper', 'sharp cheddar cheese', 'sour cream', 'scallion']",466
33,648524,Jean's Seafood Gumbo,https://spoonacular.com/jeans-seafood-gumbo-648524,45,"[15270, 15143, 11143, 11297, 11333, 11282, 11291, 11215, 2004, 11887, 4513, 20081, 2047, 1002030, 2042, 6971, 10011693, 6168, 1002031, 7064, 11311111, 11278, 20444]","['shrimp', 'dungeness crabs', 'celery', 'parsley', 'green peppers', 'onion', 'green onions', 'garlic', 'bay leaves', 'tomato paste', 'vegetable oil', 'flour', 'salt', 'ground pepper', 'dried thyme', 'worcestershire sauce', 'canned tomatoes', 'tabasco sauce', 'creole seasoning', 'andouille', 'file powder', 'okra', 'rice']",558
34,716344,Kenyan Pilau,https://spoonacular.com/kenyan-pilau-716344,45,"[1022030, 1002006, 1002010, 2014, 11215, 11216, 1065062, 11282, 20444, 2047, 15270, 11529, 4513]","['black peppercorns', 'cardamom pods', 'cinnamon sticks', 'cumin seed', 'garlic', 'ginger', 'meat', 'onion', 'rice', 'salt', 'shrimp', 'tomatoes', 'vegetable cooking oil']",464
35,639851,Cod with Tomato-Olive-Chorizo Sauce and Mashed Potatoes,https://spoonacular.com/cod-with-tomato-olive-chorizo-sauce-and-mashed-potatoes-639851,45,"[1059195, 15015, 11297, 11297, 9152, 4053, 4053, 10411529, 11352, 11821, 2047, 7916]","['black olives', 'cod fillets', 'fresh parsley', 'fresh parsley leaves', 'lemon juice', 'olive oil', 'olive oil', 'plum tomatoes', 'potatoes', 'red bell pepper', 'salt', 'smoked sausage']",768
36,641908,Easy Chicken Tikka Masala,https://spoonacular.com/easy-chicken-tikka-masala-641908,45,"[5062, 4517, 11282, 11215, 93663, 1002014, 2012, 2043, 2006, 2010, 11216, 2031, 2028, 11887, 11529, 14412, 1001116, 11165, 2047]","['chicken breasts', 'grape seed oil', 'onion', 'garlic', 'garam masala', 'cumin', 'coriander', 'turmeric', 'cardamon', 'cinnamon', 'fresh ginger', 'cayenne', 'paprika', 'tomato paste', 'tomato', 'water', 'plain yogurt', 'fresh coriander', 'salt']",371
37,660297,Slow Cooker Poblano Corn Chowder with Chicken and Chorizo,https://spoonacular.com/slow-cooker-poblano-corn-chowder-with-chicken-and-chorizo-660297,45,"[11177, 6194, 5091, 7019, 11172, 11165, 1053, 10011333, 11352, 19335]","['canned corn', 'chicken broth', 'chicken thighs', 'chorizo sausage', 'corn kernel', 'fresh cilantro leaves', 'heavy cream', 'poblano chiles', 'potato', 'sugar']",510
38,657178,Protein Packed Carrot Muffins,https://spoonacular.com/protein-packed-carrot-muffins-657178,45,"[1012034, 93740, 18371, 18372, 11124, 12104, 4047, 1123, 9431, 12220, 9156, 2047, 16213, 2050, 12155, 1090]","['Spice Rub', 'almond meal', 'baking powder', 'baking soda', 'carrots', 'coconut', 'coconut oil', 'eggs', 'fruit', 'ground flaxseed', 'lemon zest', 'salt', 'tofu', 'vanilla extract', 'walnut pieces', 'milk powder']",421
39,715562,Loaded Baked Potato Soup,https://spoonacular.com/loaded-baked-potato-soup-715562,60,"[43212, 11353, 1001, 20081, 1077, 1102047, 1001009, 1056, 10611282]","['bacon bits', 'baking potatoes', 'butter', 'flour', 'milk', 'salt and pepper', 'shredded cheddar cheese', 'sour cream', 'white onion']",652
40,631748,Asian Shrimp Stir-Fry,https://spoonacular.com/asian-shrimp-stir-fry-631748,45,"[4582, 15270, 11821, 10511282, 11215, 11216, 1032009, 1006615, 16124, 19335, 14412, 4058, 12023, 11291]","['canola oil', 'shrimp', 'red bell pepper', 'yellow onion', 'garlic', 'fresh ginger root', 'crushed red pepper', 'broth', 'soy sauce', 'sugar', 'water', 'sesame oil', 'sesame seeds', 'green onion']",219
41,634900,Best Ever Bolognese Sauce,https://spoonacular.com/best-ever-bolognese-sauce-634900,45,"[2004, 6008, 11124, 11143, 14097, 2049, 11215, 10219, 17142, 4053, 1033, 20420, 10310123, 11547, 10511282]","['bay leaves', 'canned beef broth', 'carrot', 'celery', 'dry red wine', 'fresh thyme', 'garlic cloves', 'ground pork', 'ground veal', 'olive oil', 'parmesan cheese', 'pasta', 'thick-cut bacon', 'tomato puree', 'yellow onion']",968
42,715381,Creamy Lime Pie Square Bites,https://spoonacular.com/creamy-lime-pie-square-bites-715381,45,"[20081, 10018617, 1009159, 19335, 1145]","['all purpose flour', 'graham cracker crumbs', 'lime zest', 'sugar', 'unsalted butter']",631
43,658947,S'mores-n-berry Bars for National S'mores Day - August 10,https://spoonacular.com/smores-n-berry-bars-for-national-smores-day-august-10-658947,45,"[18632, 1123, 10018617, 18617, 19116, 9302, 19335, 1145, 4513, 14412]","['brownie mix', 'egg', 'graham cracker crumbs', 'graham crackers', 'marshmallows', 'raspberries', 'sugar', 'unsalted butter', 'vegetable oil', 'water']",507
44,982365,Instant Pot Hawaiian Chicken,https://spoonacular.com/instant-pot-hawaiian-chicken-982365,18,"[6150, 5062, 1039354]","['barbecue sauce', 'chicken breasts', 'pineapple tidbits']",377
45,716435,Herbed Goat Cheese Yogurt Dip w. Caramelized Onions,https://spoonacular.com/herbed-goat-cheese-yogurt-dip-w-caramelized-onions-716435,45,"[10211282, 2017, 2029, 11156, 1159, 1256, 1022034]","['caramelized onions', 'dried dill', 'dried parsley', 'fresh chives', 'goat cheese', 'greek yogurt', 'steak seasoning']",541
46,716272,Nutella Crepes and Ice Cream,https://spoonacular.com/nutella-crepes-and-ice-cream-716272,45,"[9040, 1001, 1230, 2010, 1123, 20081, 19095, 19125, 4582, 19335, 2050]","['bananas', 'butter', 'butter milk', 'cinnamon', 'eggs', 'flour', 'ice cream', 'nutella', 'oil', 'sugar', 'vanilla extract']",639
47,639749,Coconut Cream Pie Vegan Milkshake,https://spoonacular.com/coconut-cream-pie-vegan-milkshake-639749,45,"[10012104, 9152, 4047, 99009, 9040, 2050, 10018617, 12108, 10014412]","['coconut meat', 'lemon juice', 'coconut oil', 'light coconut milk', 'banana', 'vanilla extract', 'graham cracker crumbs', 'coconut flakes', 'ice cubes']",269
48,654571,Panna Cotta with Raspberry and Orange Sauce,https://spoonacular.com/panna-cotta-with-raspberry-and-orange-sauce-654571,45,"[1049, 93820, 19335, 2050, 19177, 9216, 9302, 9206, 19336]","['half and half', 'mascarpone', 'sugar', 'vanilla', 'gelatin', 'orange zest', 'raspberries', 'orange juice', 'confectioners sugar']",393
49,641057,Curried Butternut Squash and Apple Soup,https://spoonacular.com/curried-butternut-squash-and-apple-soup-641057,45,"[11135, 11485, 9003, 14412, 93767, 2015, 2021, 1016168, 16213]","['cauliflower', 'butternut squash', 'apple', 'water', 'braggs liquid aminos', 'curry powder', 'ginger powder', 'sriracha', 'tofu']",139
50,632015,Agave Glazed Carrots,https://spoonacular.com/agave-glazed-carrots-632015,45,"[11124, 1019218, 1009159, 1145, 19912, 1102047, 11297]","['carrots', 'tangerine', 'lime zest', 'unsalted butter', 'agave nectar', 'salt and pepper', 'flat leaf parsley']",80
51,634873,Best Baked Macaroni and Cheese,https://spoonacular.com/best-baked-macaroni-and-cheese-634873,45,"[1002030, 2031, 10120499, 20081, 1023, 1082047, 2025, 1145, 18069, 1011009, 1077]","['black pepper', 'cayenne pepper', 'elbow macaroni', 'flour', 'gruyere', 'kosher salt', 'nutmeg', 'unsalted butter', 'white bread', 'white cheddar cheese', 'whole milk']",577
52,639456,Cinnamon Eggless Coffee Cake,https://spoonacular.com/cinnamon-eggless-coffee-cake-639456,45,"[20081, 20081, 19336, 4513, 2053, 14214, 1012010, 18372, 2047, 1012050, 98902, 14209]","['all purpose flour', 'flour', 'powdered sugar', 'vegetable oil', 'vinegar', 'instant coffee powder', 'cinnamon powder', 'baking soda', 'salt', 'vanilla essence', 'lime curd', 'strong coffee']",375
53,653371,Nutella Stuffed French Toast,https://spoonacular.com/nutella-stuffed-french-toast-653371,45,"[1123, 1077, 19335, 1012010, 18064, 19125, 1001, 19336]","['eggs', 'milk', 'sugar', 'cinnamon powder', 'bread', 'nutella', 'butter', 'powdered sugar']",345
54,637506,Cheddar Chile Beer Bread,https://spoonacular.com/cheddar-chile-beer-bread-637506,45,"[20080, 20081, 18371, 2047, 1002024, 14003, 1021009, 11980, 12023, 2033, 2005, 1012047]","['whole wheat flour', 'flour', 'baking powder', 'salt', 'dry mustard', 'beer', 'extra sharp cheddar cheese', 'canned green chiles', 'sesame seeds', 'poppy seeds', 'caraway seeds', 'sea salt']",203
55,650139,"Linguine with Prawns, Fresh Tomatoes and Spinach",https://spoonacular.com/linguine-with-prawns-fresh-tomatoes-and-spinach-650139,45,"[11457, 10020409, 11215, 4053, 11297, 15270, 1102047, 11529, 1145, 14106]","['baby spinach', 'fettuccine', 'garlic clove', 'olive oil', 'parsley', 'prawns', 'salt and pepper', 'tomatoes', 'unsalted butter', 'white wine']",742
56,658914,"Rustic Brie Toasts with Wild Mushroom, Cranberry and Shallot",https://spoonacular.com/rustic-brie-toasts-with-wild-mushroom-cranberry-and-shallot-658914,45,"[11260, 11677, 43382, 2049, 18033, 4053, 1006, 1102047]","['mushrooms', 'shallot', 'cranberry juice', 'fresh thyme', 'baguette', 'olive oil', 'brie cheese', 'salt and pepper']",162
57,648432,Jambalaya Stew,https://spoonacular.com/jambalaya-stew-648432,45,"[93668, 10011693, 11282, 11951, 11143, 6970, 20040, 11215, 1032028, 6168, 2027, 2042, 15270]","['chicken sausage links', 'canned tomatoes', 'onion', 'yellow bell pepper', 'celery', 'low sodium chicken broth', 'brown rice', 'garlic', 'cajun seasoning', 'hot sauce', 'oregano', 'dried thyme', 'raw shrimp']",289
58,638604,Chilled Swiss Oatmeal,https://spoonacular.com/chilled-swiss-oatmeal-638604,10,"[8121, 1001119, 1077, 9003, 9040, 9078, 12155]","['old-fashioned oatmeal', 'vanilla yogurt', 'milk', 'apple', 'banana', 'cranberry', 'walnuts']",524
59,716297,Breaded Shrimp and Spicy Mayo Appetizer,https://spoonacular.com/breaded-shrimp-and-spicy-mayo-appetizer-716297,20,"[20081, 18079, 2009, 1123, 1022020, 4025, 2026, 1002030, 2047, 15270, 1016168]","['all purpose flour', 'bread crumbs', 'chili powder', 'egg', 'garlic powder', 'mayonnaise', 'onion powder', 'pepper', 'salt', 'shrimps', 'sriracha sauce']",250
60,639054,Chocolate Hazelnut Mousse,https://spoonacular.com/chocolate-hazelnut-mousse-639054,45,"[1001053, 19125, 14412, 10014214, 93716, 18157, 19081]","['whipping cream', 'nutella', 'water', 'instant espresso', 'kahlua', 'chocolate cookies', 'chocolate']",593
61,651341,Meatball Sliders,https://spoonacular.com/meatball-sliders-651341,45,"[2004, 18079, 2023, 1123, 11297, 11215, 11215, 10219, 23557, 4053, 2027, 1033, 93646, 19335, 10211693, 4513, 1077, 10511282]","['bay leaf', 'bread crumbs', 'dried marjoram', 'eggs', 'flat-leaf parsley', 'garlic cloves', 'garlic cloves', 'ground pork', 'lean ground beef', 'olive oil', 'oregano', 'parmesan', 'slider buns', 'sugar', 'tomatoes in juice', 'vegetable oil', 'whole milk', 'yellow onion']",357
62,639512,Citrus Arugula Salad with Seared Scallops,https://spoonacular.com/citrus-arugula-salad-with-seared-scallops-639512,45,"[11959, 9200, 11429, 10011205, 11291, 2047, 10015172]","['arugula', 'orange', 'radish', 'persian cucumber', 'green onion', 'salt', 'scallops']",82
63,654735,Party Rice Balls,https://spoonacular.com/party-rice-balls-654735,45,"[10220444, 14412, 2047, 1123, 1038, 11297, 18079, 4582]","['white rice', 'water', 'salt', 'eggs', 'romano cheese', 'parsley', 'breadcrumbs', 'oil']",68
64,715446,Slow Cooker Beef Stew,https://spoonacular.com/slow-cooker-beef-stew-715446,490,"[6008, 11124, 11143, 6147, 11291, 11352, 11282, 1042027, 10023618, 14412]","['canned beef broth', 'carrots', 'celery', 'cream of mushroom soup', 'green onions', 'new potatoes', 'onion', 'seasoning', 'stew meat', 'water']",528
65,662850,Tangy & Savory Mexican Soup,https://spoonacular.com/tangy-savory-mexican-soup-662850,45,"[9037, 11124, 11165, 11215, 10023572, 9160, 2027, 11821, 1032009, 10011282, 1012047, 1056, 11887, 19056, 14412, 10511282, 11477, None]","['avocado', 'carrots', 'cilantro', 'garlic cloves', 'ground beef', 'lime juice', 'oregano', 'red bell peppers', 'red chili flakes', 'red onion', 'sea-salt', 'sour cream', 'tomato paste', 'tortilla chips', 'water', 'yellow onion', 'zucchini', 'cortido']",564
66,647442,Hot Cross Buns,https://spoonacular.com/hot-cross-buns-647442,45,"[18371, 18372, 2010, 20081, 2025, 9299, 2047, 4615, 1077, 19335]","['baking powder', 'baking soda', 'cinnamon', 'flour', 'nutmeg', 'raisins', 'salt', 'shortening', 'sour milk', 'sugar']",86
67,640389,Cranberry Orange Banana Bread,https://spoonacular.com/cranberry-orange-banana-bread-640389,75,"[18371, 9040, 9078, 1123, 20081, 12511111, 9216, 2047, 19335, 9019, 2050, 20080]","['baking powder', 'bananas', 'cranberries', 'eggs', 'flour', 'orange extract', 'orange zest', 'salt', 'sugar', 'unsweetened applesauce', 'vanilla extract', 'whole wheat flour']",102
68,765011,Snap Pea and Green Bean Salad with Arugula Pesto,https://spoonacular.com/snap-pea-and-green-bean-salad-with-arugula-pesto-765011,45,"[12061, 12061, 11959, 2044, 11165, 1034053, 11215, 21052, 9156, 12151, 1102047, 10011300, 93711, 1116]","['almonds', 'almonds', 'baby arugula', 'basil leaves', 'cilantro', 'extra virgin olive oil', 'garlic', 'greens', 'lemon zest', 'pistachios', 'salt and pepper', 'snap peas', 'wax beans', 'yogurt']",441
69,655098,Peach Coconut Ice Cream,https://spoonacular.com/peach-coconut-ice-cream-655098,45,"[12118, 1049, 19335, 9236]","['full-fat coconut milk', 'half & half', 'cane sugar', 'peaches']",188
70,664650,Vegetarian Chinese Pot Stickers,https://spoonacular.com/vegetarian-chinese-pot-stickers-664650,45,"[10018368, 11260, 16124, 1016168, 11216, 11215, 11291, 20027, 4513, 14412]","['won ton wrappers', 'mushrooms', 'soy sauce', 'sriracha hot sauce', 'fresh ginger', 'garlic', 'scallions', 'cornstarch', 'vegetable oil', 'water']",30
71,654432,Pan Seared Lamb Loin With Chimichurri & Roasted Trio Squash Salad With Goat Cheese and Pinenuts,https://spoonacular.com/pan-seared-lamb-loin-with-chimichurri-roasted-trio-squash-salad-with-goat-cheese-and-pinenuts-654432,45,"[11165, 1034053, 11297, 11215, 1002030, 1082047, 17023, 9150, 2064, 12147, 1032009, 11677]","['cilantro', 'extra virgin olive oil', 'flat leaf parsley', 'garlic clove', 'ground pepper', 'kosher salt', 'lamb loin chops', 'lemon', 'mint', 'pinenuts', 'red pepper flakes', 'shallot']",492
72,656506,Poached Prawns with Fettuccine and French String Beans,https://spoonacular.com/poached-prawns-with-fettuccine-and-french-string-beans-656506,45,"[10020409, 9152, 15270, 1102047, 11052, 1145, 14412]","['fettuccine', 'lemon juice', 'prawns', 'salt and pepper', 'string beans', 'unsalted butter', 'water']",475
73,640832,Crispy Rhubarb Pockets,https://spoonacular.com/crispy-rhubarb-pockets-640832,45,"[9307, 19335, 20027, 2047, 2050]","['rhubarb', 'granulated sugar', 'cornstarch', 'salt', 'vanilla extract']",366
74,643362,French Onion Marsala Soup,https://spoonacular.com/french-onion-marsala-soup-643362,45,"[1001, 4053, 11282, 6008, 14057, 2042, 1102047, 19335, 98915, 1035, 1040, 1033]","['butter', 'olive oil', 'onions', 'canned beef broth', 'marsala wine', 'dried thyme', 'salt and pepper', 'sugar', 'texas toast', 'provolone cheese', 'swiss cheese', 'parmesan cheese']",596
75,648320,Jade Buddha Salmon Tartare,https://spoonacular.com/jade-buddha-salmon-tartare-648320,45,"[15076, 11291, 11156, 11165, 1012044, 11216, 1009159, 9160, 1022053, 10011819, 1102047, 4053]","['salmon', 'green onion', 'chives', 'cilantro', 'thai basil', 'ginger', 'lime zest', 'lime juice', 'rice vinegar', 'habanero chile', 'salt and pepper', 'olive oil']",320
